datetime,open,high,low,close,volume
2007-08-05 21:00:00+00:00,1433.1,1467.0,1426.0,1462.6,22173.0
2007-08-06 21:00:00+00:00,1462.3,1488.3,1454.5,1479.1,18056.0
2007-08-07 21:00:00+00:00,1479.4,1503.9,1475.9,1496.5,18441.0
2007-08-08 21:00:00+00:00,1496.7,1498.2,1450.5,1451.5,24554.0
2007-08-09 21:00:00+00:00,1451.3,1462.6,1427.2,1445.5,28615.0
2007-08-12 21:00:00+00:00,1448.7,1467.0,1448.2,1448.6,18420.0
2007-08-13 21:00:00+00:00,1448.9,1457.4,1425.3,1427.3,20356.0
2007-08-14 21:00:00+00:00,1427.1,1441.6,1403.8,1406.8,22376.0
2007-08-15 21:00:00+00:00,1407.0,1424.6,1369.8,1423.6,30530.0
2007-08-16 21:00:00+00:00,1423.4,1465.1,1394.8,1445.2,28805.0
2007-08-19 21:00:00+00:00,1444.5,1452.5,1430.4,1443.1,19190.0
2007-08-20 21:00:00+00:00,1442.8,1455.7,1435.9,1445.7,19883.0
2007-08-21 21:00:00+00:00,1445.5,1465.3,1444.5,1464.6,16206.0
2007-08-22 21:00:00+00:00,1464.3,1479.5,1453.0,1463.0,18834.0
2007-08-23 21:00:00+00:00,1463.2,1480.0,1456.0,1479.8,13495.0
2007-08-26 21:00:00+00:00,1479.6,1479.8,1464.5,1466.5,11539.0
2007-08-27 21:00:00+00:00,1466.8,1467.0,1431.5,1434.5,15647.0
2007-08-28 21:00:00+00:00,1434.2,1464.0,1431.8,1461.6,17197.0
2007-08-29 21:00:00+00:00,1461.8,1468.4,1449.4,1460.0,17444.0
2007-08-30 21:00:00+00:00,1459.7,1481.8,1458.5,1471.1,16993.0
2007-09-02 21:00:00+00:00,1473.1,1475.5,1469.9,1474.0,1003.0
2007-09-03 21:00:00+00:00,1474.0,1496.8,1466.1,1485.9,13640.0
2007-09-04 21:00:00+00:00,1486.1,1486.4,1466.0,1472.8,17662.0
2007-09-05 21:00:00+00:00,1472.5,1482.1,1467.6,1476.7,15383.0
2007-09-06 21:00:00+00:00,1476.9,1478.2,1448.3,1457.8,18063.0
2007-09-09 21:00:00+00:00,1456.6,1464.0,1439.5,1452.8,15975.0
2007-09-10 21:00:00+00:00,1452.5,1473.1,1451.8,1470.4,15036.0
2007-09-11 21:00:00+00:00,1470.1,1480.0,1464.5,1475.0,14433.0
2007-09-12 21:00:00+00:00,1475.3,1489.9,1469.8,1482.7,8031.0
2007-09-13 21:00:00+00:00,1482.4,1486.0,1472.3,1484.5,5630.0
2007-09-16 21:00:00+00:00,1483.8,1483.8,1471.7,1477.0,4133.0
2007-09-17 21:00:00+00:00,1476.5,1521.1,1472.0,1519.3,4729.0
2007-09-18 21:00:00+00:00,1519.8,1538.7,1518.4,1526.5,4248.0
2007-09-19 21:00:00+00:00,1526.3,1529.3,1516.6,1519.1,3111.0
2007-09-20 21:00:00+00:00,1518.9,1533.3,1516.4,1524.1,9603.0
2007-09-23 21:00:00+00:00,1523.1,1532.8,1518.2,1520.9,12699.0
2007-09-24 21:00:00+00:00,1521.2,1521.5,1509.1,1520.1,13576.0
2007-09-25 21:00:00+00:00,1519.8,1532.1,1519.8,1527.1,13217.0
2007-09-26 21:00:00+00:00,1527.4,1535.4,1526.7,1533.7,11986.0
2007-09-27 21:00:00+00:00,1533.5,1536.0,1523.6,1530.3,12039.0
2007-09-30 21:00:00+00:00,1531.1,1551.8,1526.1,1546.6,13311.0
2007-10-01 21:00:00+00:00,1546.8,1550.9,1542.2,1545.5,11299.0
2007-10-02 21:00:00+00:00,1545.7,1547.5,1537.8,1542.3,11942.0
2007-10-03 21:00:00+00:00,1542.6,1545.9,1539.2,1542.9,9071.0
2007-10-04 21:00:00+00:00,1543.2,1564.7,1541.7,1561.7,12676.0
2007-10-07 21:00:00+00:00,1561.7,1561.9,1551.3,1555.3,8138.0
2007-10-08 21:00:00+00:00,1555.1,1569.1,1552.1,1567.4,11236.0
2007-10-09 21:00:00+00:00,1567.6,1567.7,1557.0,1564.3,11947.0
2007-10-10 21:00:00+00:00,1564.0,1578.5,1548.2,1556.9,13501.0
2007-10-11 21:00:00+00:00,1557.2,1567.0,1551.0,1567.0,12769.0
2007-10-14 21:00:00+00:00,1566.7,1568.2,1542.4,1552.9,14576.0
2007-10-15 21:00:00+00:00,1552.6,1554.2,1537.8,1546.0,15435.0
2007-10-16 21:00:00+00:00,1546.3,1553.8,1527.0,1545.9,17240.0
2007-10-17 21:00:00+00:00,1546.2,1547.7,1533.0,1539.5,15484.0
2007-10-18 21:00:00+00:00,1539.8,1542.3,1498.1,1498.3,18857.0
2007-10-21 21:00:00+00:00,1498.6,1510.1,1485.9,1509.1,20656.0
2007-10-22 21:00:00+00:00,1508.9,1520.7,1504.0,1514.2,15420.0
2007-10-23 21:00:00+00:00,1514.0,1518.8,1489.2,1518.3,19490.0
2007-10-24 21:00:00+00:00,1518.6,1523.4,1499.5,1522.7,18478.0
2007-10-25 21:00:00+00:00,1522.4,1537.0,1515.5,1536.2,16076.0
2007-10-28 21:00:00+00:00,1536.0,1545.0,1534.7,1540.0,11386.0
2007-10-29 21:00:00+00:00,1539.8,1542.0,1528.9,1529.4,11519.0
2007-10-30 21:00:00+00:00,1529.2,1552.7,1528.0,1548.5,14016.0
2007-10-31 21:00:00+00:00,1548.7,1549.3,1505.3,1508.3,19088.0
2007-11-01 21:00:00+00:00,1508.0,1519.5,1491.4,1512.3,21579.0
2007-11-04 22:00:00+00:00,1510.8,1511.2,1489.5,1502.7,19041.0
2007-11-05 22:00:00+00:00,1502.5,1521.0,1498.6,1518.8,15604.0
2007-11-06 22:00:00+00:00,1518.5,1519.8,1469.8,1470.5,21955.0
2007-11-07 22:00:00+00:00,1470.3,1486.3,1449.4,1469.2,25978.0
2007-11-08 22:00:00+00:00,1469.4,1475.7,1447.3,1450.1,23884.0
2007-11-11 22:00:00+00:00,1449.5,1465.1,1433.2,1433.7,21324.0
2007-11-12 22:00:00+00:00,1433.9,1481.9,1433.7,1478.9,19015.0
2007-11-13 22:00:00+00:00,1478.7,1492.5,1466.3,1476.0,19334.0
2007-11-14 22:00:00+00:00,1475.8,1477.8,1443.2,1453.0,21674.0
2007-11-15 22:00:00+00:00,1452.7,1463.0,1443.8,1456.3,20472.0
2007-11-18 22:00:00+00:00,1456.8,1462.3,1429.9,1434.9,19857.0
2007-11-19 22:00:00+00:00,1435.2,1453.0,1418.8,1441.8,23154.0
2007-11-20 22:00:00+00:00,1442.0,1442.5,1413.9,1415.4,21076.0
2007-11-21 22:00:00+00:00,1415.7,1424.0,1414.4,1422.7,2327.0
2007-11-22 22:00:00+00:00,1422.5,1441.1,1419.0,1438.8,9021.0
2007-11-25 22:00:00+00:00,1439.3,1451.5,1404.5,1407.7,19661.0
2007-11-26 22:00:00+00:00,1407.5,1430.3,1403.7,1423.0,23593.0
2007-11-27 22:00:00+00:00,1423.3,1472.5,1418.1,1466.6,19436.0
2007-11-28 22:00:00+00:00,1466.3,1474.6,1458.4,1468.9,18689.0
2007-11-29 22:00:00+00:00,1469.2,1490.0,1466.2,1484.0,19611.0
2007-12-02 22:00:00+00:00,1481.7,1484.3,1470.3,1472.6,15264.0
2007-12-03 22:00:00+00:00,1472.8,1473.9,1460.7,1462.5,14658.0
2007-12-04 22:00:00+00:00,1463.0,1488.0,1461.5,1488.0,16396.0
2007-12-05 22:00:00+00:00,1488.3,1509.1,1480.4,1505.6,16984.0
2007-12-06 22:00:00+00:00,1505.4,1513.7,1499.2,1505.5,14522.0
2007-12-09 22:00:00+00:00,1505.0,1519.6,1499.8,1519.6,12924.0
2007-12-10 22:00:00+00:00,1519.3,1525.7,1474.2,1474.7,15366.0
2007-12-11 22:00:00+00:00,1474.5,1515.5,1467.8,1490.8,21859.0
2007-12-12 22:00:00+00:00,1490.5,1490.8,1468.9,1485.9,14978.0
2007-12-13 22:00:00+00:00,1486.2,1493.2,1466.8,1467.3,7683.0
2007-12-16 22:00:00+00:00,1467.3,1467.3,1444.4,1445.9,6558.0
2007-12-17 22:00:00+00:00,1445.6,1461.2,1435.2,1456.7,5771.0
2007-12-18 22:00:00+00:00,1457.5,1464.3,1444.8,1453.3,4051.0
2007-12-19 22:00:00+00:00,1452.6,1464.2,1446.9,1463.4,2888.0
2007-12-20 22:00:00+00:00,1462.9,1488.7,1460.9,1487.7,11054.0
2007-12-23 22:00:00+00:00,1486.7,1499.7,1485.0,1497.0,5175.0
2007-12-25 22:00:00+00:00,1496.7,1501.2,1489.5,1500.0,7210.0
2007-12-26 22:00:00+00:00,1500.2,1501.2,1475.5,1480.9,12017.0
2007-12-27 22:00:00+00:00,1480.7,1493.4,1471.8,1476.1,11867.0
2007-12-30 22:00:00+00:00,1475.8,1479.8,1462.5,1465.7,10598.0
2008-01-01 22:00:00+00:00,1469.6,1473.9,1440.3,1450.5,15703.0
2008-01-02 22:00:00+00:00,1450.8,1456.1,1442.5,1449.7,15276.0
2008-01-03 22:00:00+00:00,1449.4,1454.7,1409.5,1414.2,19513.0
2008-01-06 22:00:00+00:00,1414.2,1424.2,1402.1,1413.8,20142.0
2008-01-07 22:00:00+00:00,1413.6,1429.8,1385.3,1389.0,20111.0
2008-01-08 22:00:00+00:00,1389.3,1408.8,1377.5,1406.8,22308.0
2008-01-09 22:00:00+00:00,1406.6,1428.3,1394.0,1411.6,22816.0
2008-01-10 22:00:00+00:00,1411.9,1415.9,1392.8,1400.6,21815.0
2008-01-13 22:00:00+00:00,1401.3,1416.8,1351.8,1413.6,16722.0
2008-01-14 22:00:00+00:00,1413.8,1415.3,1366.9,1366.9,21514.0
2008-01-15 22:00:00+00:00,1367.2,1390.4,1362.0,1371.7,24476.0
2008-01-16 22:00:00+00:00,1371.5,1382.5,1327.5,1336.0,25272.0
2008-01-17 22:00:00+00:00,1335.8,1354.0,1309.5,1319.2,26072.0
2008-01-20 22:00:00+00:00,1321.6,1325.4,1250.5,1259.5,15004.0
2008-01-21 22:00:00+00:00,1259.3,1318.8,1249.8,1295.7,38391.0
2008-01-22 22:00:00+00:00,1296.0,1341.8,1256.2,1337.4,34895.0
2008-01-23 22:00:00+00:00,1337.6,1354.7,1327.5,1354.4,28043.0
2008-01-24 22:00:00+00:00,1354.2,1364.7,1322.6,1327.9,23875.0
2008-01-27 22:00:00+00:00,1330.6,1352.6,1305.0,1347.3,23971.0
2008-01-28 22:00:00+00:00,1347.6,1361.4,1344.9,1355.9,18553.0
2008-01-29 22:00:00+00:00,1355.7,1382.2,1339.8,1341.1,19029.0
2008-01-30 22:00:00+00:00,1340.8,1382.0,1326.7,1369.1,28146.0
2008-01-31 22:00:00+00:00,1368.8,1392.8,1366.4,1391.3,23517.0
2008-02-03 22:00:00+00:00,1392.1,1395.1,1372.7,1373.0,16234.0
2008-02-04 22:00:00+00:00,1372.7,1376.5,1333.0,1338.7,22092.0
2008-02-05 22:00:00+00:00,1338.5,1348.7,1320.3,1321.3,21942.0
2008-02-06 22:00:00+00:00,1321.1,1344.1,1308.5,1335.2,25440.0
2008-02-07 22:00:00+00:00,1335.4,1339.4,1316.8,1326.8,20591.0
2008-02-10 22:00:00+00:00,1325.5,1338.5,1316.3,1332.6,19370.0
2008-02-11 22:00:00+00:00,1332.3,1359.6,1328.9,1346.9,20884.0
2008-02-12 22:00:00+00:00,1347.1,1366.7,1339.7,1361.2,19332.0
2008-02-13 22:00:00+00:00,1361.5,1367.7,1343.6,1346.3,19325.0
2008-02-14 22:00:00+00:00,1346.6,1353.6,1333.4,1347.4,17602.0
2008-02-17 22:00:00+00:00,1346.7,1365.2,1343.4,1364.7,3401.0
2008-02-18 22:00:00+00:00,1364.5,1366.5,1342.1,1350.1,18471.0
2008-02-19 22:00:00+00:00,1350.3,1361.7,1331.5,1355.4,20552.0
2008-02-20 22:00:00+00:00,1355.7,1366.2,1336.3,1342.1,18741.0
2008-02-21 22:00:00+00:00,1341.8,1354.6,1324.2,1352.7,19066.0
2008-02-24 22:00:00+00:00,1351.6,1372.9,1344.0,1368.9,17977.0
2008-02-25 22:00:00+00:00,1368.7,1386.0,1361.3,1379.8,19756.0
2008-02-26 22:00:00+00:00,1379.5,1387.3,1368.8,1378.6,17880.0
2008-02-27 22:00:00+00:00,1378.4,1379.1,1361.0,1361.8,18169.0
2008-02-28 22:00:00+00:00,1361.5,1364.5,1323.2,1332.9,20217.0
2008-03-02 22:00:00+00:00,1327.4,1333.9,1318.1,1332.0,20434.0
2008-03-03 22:00:00+00:00,1331.7,1335.2,1305.3,1328.8,22582.0
2008-03-04 22:00:00+00:00,1328.6,1343.4,1318.7,1334.2,20492.0
2008-03-05 22:00:00+00:00,1334.4,1341.4,1300.8,1308.0,21043.0
2008-03-06 22:00:00+00:00,1308.3,1316.1,1280.9,1292.2,23515.0
2008-03-09 21:00:00+00:00,1290.6,1298.4,1271.2,1273.0,20297.0
2008-03-10 21:00:00+00:00,1272.7,1323.5,1272.2,1323.5,23589.0
2008-03-11 21:00:00+00:00,1323.3,1333.3,1307.1,1309.1,19990.0
2008-03-12 21:00:00+00:00,1309.4,1321.7,1281.2,1311.5,19696.0
2008-03-13 21:00:00+00:00,1311.2,1333.0,1273.6,1291.3,16579.0
2008-03-16 21:00:00+00:00,1290.5,1311.8,1252.6,1278.1,15666.0
2008-03-17 21:00:00+00:00,1277.9,1332.5,1277.6,1331.2,8464.0
2008-03-18 21:00:00+00:00,1331.0,1342.0,1295.8,1296.3,7170.0
2008-03-19 21:00:00+00:00,1296.8,1330.5,1288.1,1323.2,17127.0
2008-03-23 21:00:00+00:00,1324.3,1359.8,1323.5,1349.3,16065.0
2008-03-24 21:00:00+00:00,1349.0,1357.8,1340.3,1349.0,18834.0
2008-03-25 21:00:00+00:00,1348.8,1349.3,1332.3,1334.3,16992.0
2008-03-26 21:00:00+00:00,1334.1,1346.3,1325.1,1330.1,19498.0
2008-03-27 21:00:00+00:00,1329.8,1338.8,1312.4,1316.6,16829.0
2008-03-30 21:00:00+00:00,1317.4,1328.9,1308.0,1321.2,17205.0
2008-03-31 21:00:00+00:00,1321.4,1370.9,1314.2,1368.9,19442.0
2008-04-01 21:00:00+00:00,1369.2,1378.4,1361.4,1366.2,18517.0
2008-04-02 21:00:00+00:00,1366.4,1376.2,1358.0,1371.4,17047.0
2008-04-03 21:00:00+00:00,1371.2,1385.4,1362.7,1370.5,17605.0
2008-04-06 21:00:00+00:00,1371.3,1387.5,1365.5,1367.3,15930.0
2008-04-07 21:00:00+00:00,1367.5,1370.8,1360.8,1369.0,15223.0
2008-04-08 21:00:00+00:00,1369.3,1376.0,1349.8,1358.1,17098.0
2008-04-09 21:00:00+00:00,1358.3,1367.8,1349.8,1362.6,17429.0
2008-04-10 21:00:00+00:00,1362.8,1367.6,1330.4,1334.1,18456.0
2008-04-13 21:00:00+00:00,1333.9,1335.9,1324.5,1330.2,15774.0
2008-04-14 21:00:00+00:00,1330.5,1343.2,1323.7,1340.7,15684.0
2008-04-15 21:00:00+00:00,1340.5,1371.0,1336.2,1369.2,16324.0
2008-04-16 21:00:00+00:00,1369.0,1375.0,1357.2,1372.7,16687.0
2008-04-17 21:00:00+00:00,1373.0,1397.0,1368.7,1386.0,17255.0
2008-04-20 21:00:00+00:00,1387.8,1392.8,1379.5,1385.3,13206.0
2008-04-21 21:00:00+00:00,1384.8,1389.0,1369.6,1380.6,16011.0
2008-04-22 21:00:00+00:00,1380.8,1388.6,1371.6,1373.1,17043.0
2008-04-23 21:00:00+00:00,1373.3,1398.1,1367.4,1382.3,19438.0
2008-04-24 21:00:00+00:00,1382.1,1399.6,1379.4,1396.4,15827.0
2008-04-27 21:00:00+00:00,1397.7,1403.7,1392.7,1396.9,13069.0
2008-04-28 21:00:00+00:00,1396.7,1397.9,1386.0,1388.7,13139.0
2008-04-29 21:00:00+00:00,1388.5,1405.7,1381.5,1383.2,15669.0
2008-04-30 21:00:00+00:00,1383.0,1411.2,1382.0,1410.2,15831.0
2008-05-01 21:00:00+00:00,1410.5,1425.7,1405.3,1415.0,16454.0
2008-05-04 21:00:00+00:00,1412.3,1415.5,1400.5,1407.8,12638.0
2008-05-05 21:00:00+00:00,1408.1,1421.8,1396.1,1420.6,16350.0
2008-05-06 21:00:00+00:00,1420.3,1422.8,1389.6,1394.4,16059.0
2008-05-07 21:00:00+00:00,1394.1,1402.1,1388.4,1388.9,16301.0
2008-05-08 21:00:00+00:00,1388.6,1392.4,1380.9,1388.2,14693.0
2008-05-11 21:00:00+00:00,1387.0,1404.2,1385.5,1403.7,13387.0
2008-05-12 21:00:00+00:00,1403.5,1410.0,1396.0,1402.2,15173.0
2008-05-13 21:00:00+00:00,1402.0,1420.7,1398.0,1406.0,14315.0
2008-05-14 21:00:00+00:00,1406.3,1424.8,1405.5,1422.5,14580.0
2008-05-15 21:00:00+00:00,1422.3,1428.8,1414.0,1424.8,14957.0
2008-05-18 21:00:00+00:00,1424.6,1440.1,1421.1,1427.8,14003.0
2008-05-19 21:00:00+00:00,1428.1,1428.6,1408.4,1415.6,15809.0
2008-05-20 21:00:00+00:00,1415.4,1420.4,1387.4,1391.9,17789.0
2008-05-21 21:00:00+00:00,1391.7,1398.9,1389.7,1392.2,16972.0
2008-05-22 21:00:00+00:00,1392.4,1394.4,1372.2,1373.4,14675.0
2008-05-25 21:00:00+00:00,1373.7,1377.0,1372.0,1374.3,1084.0
2008-05-26 21:00:00+00:00,1374.5,1387.3,1370.0,1384.5,14183.0
2008-05-27 21:00:00+00:00,1384.3,1392.8,1377.3,1389.5,16478.0
2008-05-28 21:00:00+00:00,1389.3,1406.5,1386.3,1398.3,15118.0
2008-05-29 21:00:00+00:00,1398.6,1404.6,1394.6,1400.1,11191.0
2008-06-01 21:00:00+00:00,1400.6,1400.6,1377.1,1385.1,14371.0
2008-06-02 21:00:00+00:00,1385.4,1393.2,1368.9,1377.2,16085.0
2008-06-03 21:00:00+00:00,1376.9,1388.2,1370.7,1376.7,16685.0
2008-06-04 21:00:00+00:00,1376.9,1405.7,1375.7,1404.7,16105.0
2008-06-05 21:00:00+00:00,1405.0,1410.0,1358.2,1358.5,19839.0
2008-06-08 21:00:00+00:00,1358.5,1371.3,1350.3,1362.5,17979.0
2008-06-09 21:00:00+00:00,1362.8,1367.0,1347.0,1355.1,18752.0
2008-06-10 21:00:00+00:00,1355.3,1363.3,1334.8,1336.3,16931.0
2008-06-11 21:00:00+00:00,1336.6,1353.3,1330.8,1341.6,12915.0
2008-06-12 21:00:00+00:00,1341.3,1361.1,1336.9,1356.4,8822.0
2008-06-15 21:00:00+00:00,1356.4,1364.9,1349.2,1356.9,5291.0
2008-06-16 21:00:00+00:00,1356.7,1369.9,1349.2,1351.2,5072.0
2008-06-17 21:00:00+00:00,1351.0,1353.2,1332.7,1336.2,4317.0
2008-06-18 21:00:00+00:00,1336.5,1348.0,1330.5,1340.7,4037.0
2008-06-19 21:00:00+00:00,1341.0,1341.5,1314.5,1317.5,14806.0
2008-06-22 21:00:00+00:00,1320.0,1327.0,1313.8,1316.3,15543.0
2008-06-23 21:00:00+00:00,1316.0,1327.3,1304.8,1315.3,17941.0
2008-06-24 21:00:00+00:00,1315.0,1336.8,1314.0,1318.8,15183.0
2008-06-25 21:00:00+00:00,1318.5,1319.8,1282.3,1284.1,20712.0
2008-06-26 21:00:00+00:00,1284.3,1291.1,1272.1,1279.6,20325.0
2008-06-29 21:00:00+00:00,1280.8,1291.3,1274.6,1283.9,17413.0
2008-06-30 21:00:00+00:00,1283.6,1286.4,1260.4,1286.1,21791.0
2008-07-01 21:00:00+00:00,1285.9,1294.1,1260.4,1262.9,20387.0
2008-07-02 21:00:00+00:00,1262.6,1273.1,1251.4,1263.4,14947.0
2008-07-03 21:00:00+00:00,1263.1,1268.6,1255.9,1256.2,2083.0
2008-07-06 21:00:00+00:00,1258.2,1274.4,1240.2,1251.9,19824.0
2008-07-07 21:00:00+00:00,1251.7,1275.7,1235.9,1273.9,21927.0
2008-07-08 21:00:00+00:00,1274.2,1278.2,1244.5,1245.2,19235.0
2008-07-09 21:00:00+00:00,1245.0,1258.7,1236.5,1256.7,22611.0
2008-07-10 21:00:00+00:00,1256.5,1261.2,1225.0,1239.2,24809.0
2008-07-13 21:00:00+00:00,1239.7,1259.7,1224.2,1228.2,22088.0
2008-07-14 21:00:00+00:00,1228.0,1235.3,1200.3,1213.3,24872.0
2008-07-15 21:00:00+00:00,1213.0,1245.8,1202.0,1240.5,22795.0
2008-07-16 21:00:00+00:00,1240.3,1262.5,1237.5,1247.3,22650.0
2008-07-17 21:00:00+00:00,1247.0,1262.5,1240.5,1260.0,18778.0
2008-07-20 21:00:00+00:00,1258.8,1268.5,1249.3,1249.5,16228.0
2008-07-21 21:00:00+00:00,1249.3,1277.5,1246.8,1273.5,17159.0
2008-07-22 21:00:00+00:00,1273.3,1290.5,1272.3,1280.3,18915.0
2008-07-23 21:00:00+00:00,1280.5,1284.5,1250.6,1253.1,17816.0
2008-07-24 21:00:00+00:00,1252.8,1262.3,1248.8,1253.3,16255.0
2008-07-27 21:00:00+00:00,1254.8,1259.6,1232.6,1234.1,15517.0
2008-07-28 21:00:00+00:00,1234.3,1262.8,1231.3,1261.3,17360.0
2008-07-29 21:00:00+00:00,1261.1,1285.3,1259.3,1284.8,18371.0
2008-07-30 21:00:00+00:00,1284.6,1289.3,1264.6,1266.9,18010.0
2008-07-31 21:00:00+00:00,1267.1,1274.1,1252.9,1259.4,16713.0
2008-08-03 21:00:00+00:00,1260.6,1262.9,1245.9,1249.2,15106.0
2008-08-04 21:00:00+00:00,1248.9,1284.1,1246.9,1282.9,15561.0
2008-08-05 21:00:00+00:00,1282.6,1291.4,1274.9,1287.2,15799.0
2008-08-06 21:00:00+00:00,1286.9,1288.7,1263.2,1268.4,16793.0
2008-08-07 21:00:00+00:00,1268.7,1297.7,1261.7,1292.4,16781.0
2008-08-10 21:00:00+00:00,1291.4,1313.2,1287.7,1303.9,15828.0
2008-08-11 21:00:00+00:00,1304.2,1307.4,1285.0,1292.2,15346.0
2008-08-12 21:00:00+00:00,1292.0,1294.2,1274.2,1284.5,17242.0
2008-08-13 21:00:00+00:00,1284.2,1300.5,1275.0,1295.0,16447.0
2008-08-14 21:00:00+00:00,1294.7,1302.2,1290.5,1299.5,14131.0
2008-08-17 21:00:00+00:00,1297.5,1305.5,1273.8,1282.0,15414.0
2008-08-18 21:00:00+00:00,1282.3,1282.8,1262.5,1267.3,15475.0
2008-08-19 21:00:00+00:00,1267.5,1276.5,1260.5,1273.8,15737.0
2008-08-20 21:00:00+00:00,1274.0,1281.5,1263.0,1275.3,15741.0
2008-08-21 21:00:00+00:00,1275.5,1293.8,1271.3,1292.0,14886.0
2008-08-24 21:00:00+00:00,1291.0,1292.0,1264.3,1266.8,14237.0
2008-08-25 21:00:00+00:00,1267.1,1275.6,1262.6,1271.3,14149.0
2008-08-26 21:00:00+00:00,1271.6,1285.1,1265.3,1280.8,14134.0
2008-08-27 21:00:00+00:00,1280.6,1299.8,1275.3,1297.6,14426.0
2008-08-28 21:00:00+00:00,1297.3,1297.8,1281.3,1282.8,12576.0
2008-08-31 21:00:00+00:00,1281.6,1284.9,1276.6,1282.9,2123.0
2008-09-01 21:00:00+00:00,1284.1,1303.4,1271.4,1276.4,18145.0
2008-09-02 21:00:00+00:00,1276.1,1280.9,1265.1,1275.4,16900.0
2008-09-03 21:00:00+00:00,1275.1,1276.9,1234.9,1237.1,18551.0
2008-09-04 21:00:00+00:00,1237.4,1245.1,1216.6,1240.1,22138.0
2008-09-07 21:00:00+00:00,1263.2,1281.9,1246.7,1265.7,24126.0
2008-09-08 21:00:00+00:00,1266.2,1274.9,1223.4,1225.2,21048.0
2008-09-09 21:00:00+00:00,1225.4,1244.4,1220.2,1233.9,22756.0
2008-09-10 21:00:00+00:00,1233.7,1253.7,1211.4,1253.4,18197.0
2008-09-11 21:00:00+00:00,1253.2,1257.7,1233.5,1257.5,12406.0
2008-09-14 21:00:00+00:00,1230.0,1237.7,1193.5,1194.7,15985.0
2008-09-15 21:00:00+00:00,1195.0,1219.0,1162.0,1197.7,15810.0
2008-09-16 21:00:00+00:00,1198.5,1227.7,1154.5,1163.0,13563.0
2008-09-17 21:00:00+00:00,1162.7,1213.0,1133.0,1199.0,12679.0
2008-09-18 21:00:00+00:00,1198.5,1276.7,1198.2,1241.8,21844.0
2008-09-21 21:00:00+00:00,1239.0,1245.2,1200.7,1210.6,26404.0
2008-09-22 21:00:00+00:00,1210.4,1217.9,1181.0,1185.5,24568.0
2008-09-23 21:00:00+00:00,1185.8,1205.7,1175.9,1188.8,25165.0
2008-09-24 21:00:00+00:00,1188.6,1220.3,1181.6,1207.3,26605.0
2008-09-25 21:00:00+00:00,1207.5,1216.6,1180.9,1210.3,26283.0
2008-09-28 21:00:00+00:00,1215.4,1216.7,1108.1,1111.8,32359.0
2008-09-29 21:00:00+00:00,1111.6,1170.9,1110.8,1161.2,30128.0
2008-09-30 21:00:00+00:00,1161.0,1169.0,1139.8,1163.8,24194.0
2008-10-01 21:00:00+00:00,1163.5,1170.0,1111.5,1120.7,28149.0
2008-10-02 21:00:00+00:00,1120.5,1156.9,1099.1,1105.3,27575.0
2008-10-05 21:00:00+00:00,1099.9,1100.2,1005.8,1047.4,35029.0
2008-10-06 21:00:00+00:00,1047.1,1074.6,996.6,1002.1,34793.0
2008-10-07 21:00:00+00:00,1001.8,1039.7,960.0,970.5,45197.0
2008-10-08 21:00:00+00:00,970.2,1006.9,902.7,907.7,36033.0
2008-10-09 21:00:00+00:00,908.0,939.6,835.2,885.1,48267.0
2008-10-12 21:00:00+00:00,906.8,1014.6,906.6,1011.3,35627.0
2008-10-13 21:00:00+00:00,1011.6,1063.7,971.5,1004.4,40113.0
2008-10-14 21:00:00+00:00,1004.6,1005.6,894.7,897.7,36604.0
2008-10-15 21:00:00+00:00,898.0,947.4,863.1,937.9,41542.0
2008-10-16 21:00:00+00:00,938.1,984.8,905.5,930.7,36200.0
2008-10-19 21:00:00+00:00,935.0,990.2,923.6,984.9,32317.0
2008-10-20 21:00:00+00:00,984.7,987.7,946.8,949.8,29263.0
2008-10-21 21:00:00+00:00,949.6,966.8,870.3,903.5,32445.0
2008-10-22 21:00:00+00:00,903.2,921.0,854.1,913.8,37600.0
2008-10-23 21:00:00+00:00,914.0,915.0,840.0,866.1,30766.0
2008-10-26 21:00:00+00:00,862.5,891.7,823.1,835.6,38746.0
2008-10-27 21:00:00+00:00,835.3,940.6,825.4,931.2,37780.0
2008-10-28 21:00:00+00:00,931.4,968.9,912.2,930.2,35377.0
2008-10-29 21:00:00+00:00,930.0,966.4,924.7,956.2,33725.0
2008-10-30 21:00:00+00:00,955.9,981.9,938.0,963.5,29392.0
2008-11-02 22:00:00+00:00,964.0,977.8,955.1,968.1,23839.0
2008-11-03 22:00:00+00:00,967.8,1004.8,962.1,998.8,26207.0
2008-11-04 22:00:00+00:00,999.1,1006.6,944.2,945.0,30592.0
2008-11-05 22:00:00+00:00,944.7,956.2,895.6,905.8,32237.0
2008-11-06 22:00:00+00:00,906.1,935.8,899.4,935.3,30004.0
2008-11-09 22:00:00+00:00,939.6,960.9,904.0,919.0,27550.0
2008-11-10 22:00:00+00:00,919.2,925.7,881.5,892.3,27052.0
2008-11-11 22:00:00+00:00,892.0,908.5,847.1,852.1,29458.0
2008-11-12 22:00:00+00:00,851.9,912.3,815.5,904.6,33420.0
2008-11-13 22:00:00+00:00,904.9,916.1,859.2,859.7,31669.0
2008-11-16 22:00:00+00:00,861.0,880.5,846.1,847.1,31431.0
2008-11-17 22:00:00+00:00,847.3,867.8,823.6,863.4,31843.0
2008-11-18 22:00:00+00:00,863.1,864.9,803.5,807.5,31068.0
